market,ticker,yfSymbol,assetType,dividendYield,dividendPolicy,dividendSource,yieldStatus,reviewReason,latestClose,ttmDividend,dividendCount12m
US,SHAG,SHAG,ETF,4.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,47.369999,2.217,13
US,SHEL,SHEL,stock,3.55,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,83.324997,2.9572,4
US,SHG,SHG,stock,0.65,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,63.5,0.41,1
US,SHM,SHM,ETF,2.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,47.769901,1.272,12
US,SHNY,SHNY,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,11.22,0.0,0
US,SHOP,SHOP,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,108.260002,0.0,0
US,SHV,SHV,ETF,3.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,110.337502,4.286,12
US,SHW,SHW,stock,1.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,313.290009,3.18,4
US,SHY,SHY,ETF,3.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,82.235001,3.05,12
US,SHYD,SHYD,ETF,3.61,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.690001,0.819,12
US,SHYG,SHYG,ETF,6.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,42.535,2.97,12
US,SHYL,SHYL,ETF,6.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,44.485001,3.085,12
US,SHYM,SHYM,ETF,4.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.189899,0.988,12
US,SIFI,SIFI,ETF,6.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,43.650002,2.829,12
US,SIGI,SIGI,stock,1.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,88.860001,1.67,4
US,SIL,SIL,ETF,1.1,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,89.589996,0.988,2
US,SILA,SILA,stock,5.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,30.245001,1.6,4
US,SILJ,SILJ,ETF,1.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,29.545,0.554,1
US,SIO,SIO,ETF,6.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.75,1.78,13
US,SIRI,SIRI,stock,3.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,29.8083,1.08,4
US,SITC,SITC,stock,126.64,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,5.33,6.75,4
US,SITE,SITE,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,115.025002,0.0,0
US,SIVR,SIVR,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,71.239998,0.0,0
US,SJB,SJB,ETF,3.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,15.315,0.526,4
US,SJM,SJM,stock,4.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,104.550003,4.4,4
US,SJNK,SJNK,ETF,7.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.1001,1.763,12
US,SKM,SKM,stock,0.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.911999,0.333,1
US,SKT,SKT,stock,3.3,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.095001,1.192,4
US,SKYH,SKYH,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,9.045,0.0,0
US,SKYY,SKYY,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,133.440002,0.0,0
US,SLB,SLB,stock,2.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,55.900002,1.15,4
US,SLDR,SLDR,ETF,3.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,49.814999,1.86,12
US,SLF,SLF,stock,1.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,72.279999,1.309,2
US,SLG,SLG,stock,5.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,45.400002,2.424,8
US,SLQD,SLQD,ETF,4.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.384998,2.159,12
US,SLTY,SLTY,ETF,72.97,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,24.209999,17.666,39
US,SLV,SLV,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,67.794998,0.0,0
US,SLYG,SLYG,ETF,0.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,110.563301,0.772,4
US,SLYV,SLYV,ETF,1.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,105.559998,1.897,4
US,SMA,SMA,stock,5.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,31.209999,1.603,12
US,SMCI,SMCI,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,37.139999,0.0,0
US,SMCY,SMCY,ETF,179.63,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,6.8114,12.235,37
US,SMDV,SMDV,ETF,2.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,73.519997,1.73,4
US,SMFG,SMFG,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,22.42,0.0,0
US,SMH,SMH,ETF,0.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,590.859985,1.105,1
US,SMHB,SMHB,ETF,20.68,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,3.8452,0.795,12
US,SMIG,SMIG,ETF,1.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,32.07,0.548,12
US,SMIN,SMIN,ETF,2.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,67.610001,1.407,1
US,SMLF,SMLF,ETF,1.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,85.611099,0.883,4
US,SMMD,SMMD,ETF,1.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,88.849998,0.931,4
US,SMMU,SMMU,ETF,2.82,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.389999,1.42,12
US,SMMV,SMMV,ETF,1.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,44.865002,0.77,4
US,SMTH,SMTH,ETF,4.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.695,1.132,12
US,SN,SN,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,120.650002,0.0,0
US,SNA,SNA,stock,2.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,373.700012,9.46,4
US,SNAP,SNAP,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,5.875,0.0,0
US,SNN,SNN,stock,2.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,30.52,0.782,2
US,SNOW,SNOW,stock,0.0,no_dividend_confirmed,no_dividend_policy_manual_202605,ready,,177.190002,0.0,0
US,SNOY,SNOY,ETF,97.79,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,7.955,7.779,37
US,SNPE,SNPE,ETF,0.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,68.290001,0.626,4
US,SNPS,SNPS,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,530.320007,0.0,0
US,SNX,SNX,stock,0.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,244.770004,1.84,4
US,SNY,SNY,stock,5.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,44.865002,2.422,1
US,SO,SO,stock,3.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,94.25,2.98,4
US,SOFI,SOFI,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,16.508699,0.0,0
US,SOLV,SOLV,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,77.2575,0.0,0
US,SONY,SONY,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,22.01,0.0,0
US,SOXL,SOXL,ETF,0.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,215.000793,0.078,2
US,SOXQ,SOXQ,ETF,0.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,99.214996,0.281,4
US,SOXS,SOXS,ETF,50.71,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,6.6,3.347,4
US,SOXX,SOXX,ETF,0.3,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,558.650024,1.668,4
US,SOXY,SOXY,ETF,7.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,98.3386,7.282,12
US,SPAB,SPAB,ETF,4.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.485001,1.026,12
US,SPBC,SPBC,ETF,0.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,48.400002,0.4,4
US,SPBO,SPBO,ETF,5.11,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,29.035,1.484,12
US,SPDW,SPDW,ETF,2.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.900002,1.466,2
US,SPEM,SPEM,ETF,2.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,52.645,1.299,2
US,SPFF,SPFF,ETF,6.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,9.53,0.61,12
US,SPG,SPG,stock,4.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,207.945007,8.65,4
US,SPGI,SPGI,stock,0.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,418.799988,3.85,4
US,SPGM,SPGM,ETF,1.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,86.129997,1.449,2
US,SPGP,SPGP,ETF,0.88,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,120.610001,1.058,4
US,SPHB,SPHB,ETF,0.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,146.440002,0.788,4
US,SPHD,SPHD,ETF,4.49,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.509998,2.268,12
US,SPHQ,SPHQ,ETF,1.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,85.760101,0.899,4
US,SPHY,SPHY,ETF,7.26,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.489901,1.705,12
US,SPIB,SPIB,ETF,4.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,33.474998,1.485,12
US,SPIN,SPIN,ETF,6.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,32.298801,2.092,12
US,SPIP,SPIP,ETF,3.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,26.02,1.0,11
US,SPLB,SPLB,ETF,5.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.3468,1.195,12
US,SPLV,SPLV,ETF,2.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,73.959999,1.595,12
US,SPMB,SPMB,ETF,4.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.2799,0.905,12
US,SPMD,SPMD,ETF,1.23,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,65.550003,0.809,4
US,SPMO,SPMO,ETF,0.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,149.075104,1.015,4
US,SPOT,SPOT,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,521.400024,0.0,0
US,SPRE,SPRE,ETF,3.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.2204,0.802,12
US,SPSB,SPSB,ETF,4.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,30.0399,1.323,12
US,SPSC,SPSC,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,54.290001,0.0,0
US,SPSM,SPSM,ETF,1.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,54.605,0.767,4
US,SPTI,SPTI,ETF,3.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.395,1.088,12
US,SPTL,SPTL,ETF,4.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.959999,1.094,12
US,SPTM,SPTM,ETF,1.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,91.010002,0.948,4
US,SPTS,SPTS,ETF,3.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,29.049999,1.14,12
US,SPUS,SPUS,ETF,0.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,57.66,0.306,12
US,SPUT,SPUT,ETF,5.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.629999,1.515,12
US,SPXC,SPXC,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,218.702499,0.0,0
US,SPXL,SPXL,ETF,0.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,279.089996,1.479,4
US,SPXU,SPXU,ETF,7.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,37.130001,2.896,4
US,SPY,SPY,ETF,0.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,750.450012,7.382,4
US,SPYD,SPYD,ETF,4.15,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,47.906502,1.988,4
US,SPYG,SPYG,ETF,0.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,119.550003,0.564,4
US,SPYH,SPYH,ETF,6.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,56.143101,3.89,11
US,SPYI,SPYI,ETF,11.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,53.654999,6.265,12
US,SPYT,SPYT,ETF,20.45,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,17.9,3.66,12
US,SPYV,SPYV,ETF,1.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,61.205002,1.031,4
US,SPYX,SPYX,ETF,0.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,61.509998,0.521,4
US,SQFT,SQFT,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,2.895,0.0,0
US,SQM,SQM,stock,1.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,80.654999,1.03,1
US,SQQQ,SQQQ,ETF,11.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,39.589901,4.644,4
US,SRE,SRE,stock,2.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,91.014999,2.593,4
US,SRET,SRET,ETF,7.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,22.6805,1.764,12
US,SRG,SRG,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,2.71,0.0,0
US,SRHR,SRHR,ETF,6.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,58.306499,3.664,12
US,SRLN,SRLN,ETF,7.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,40.560001,3.05,12
US,SRPT,SRPT,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,16.73,0.0,0
US,SRS,SRS,ETF,3.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,39.660999,1.546,4
US,SRVR,SRVR,ETF,2.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,34.630001,0.921,4
US,SSB,SSB,stock,2.5,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,96.0,2.4,4
US,SSD,SSD,stock,0.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,193.320007,1.16,4
US,SSFI,SSFI,ETF,3.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,21.379999,0.722,4
US,SSNC,SSNC,stock,1.59,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,66.790001,1.06,4
US,SSO,SSO,ETF,0.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,68.440002,0.4265,4
US,SSUS,SSUS,ETF,0.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,55.1577,0.251,1
US,ST,ST,stock,0.96,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,49.884998,0.48,4
US,STAG,STAG,stock,3.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,38.595001,1.38,9
US,STCE,STCE,ETF,1.55,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,75.720001,1.177,2
US,STE,STE,stock,0.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,217.100006,1.83,3
US,STG,STG,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,2.75,0.0,0
US,STHO,STHO,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,8.8899,0.0,0
US,STIP,STIP,ETF,3.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,103.455101,3.58,10
US,STLA,STLA,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,8.155,0.0,0
US,STLD,STLD,stock,0.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,251.039993,2.03,4
US,STM,STM,stock,0.54,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,66.260002,0.36,4
US,STN,STN,stock,0.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,77.110001,0.34,2
US,STPZ,STPZ,ETF,3.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,53.994999,1.82,10
US,STRA,STRA,stock,3.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,77.735001,2.4,4
US,STRS,STRS,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,28.99,0.0,0
US,STRV,STRV,ETF,1.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,48.400002,0.498,4
US,STRW,STRW,stock,4.72,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,13.13,0.62,4
US,STT,STT,stock,2.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,157.875,3.28,4
US,STWD,STWD,stock,11.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,17.445,1.92,4
US,STX,STX,stock,0.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,854.734985,2.92,4
US,STZ,STZ,stock,2.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,149.050003,4.09,4
US,SU,SU,stock,1.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,64.25,0.854,2
US,SUB,SUB,ETF,2.51,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,106.394997,2.673,12
US,SUI,SUI,stock,3.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,126.279999,4.24,4
US,SUN,SUN,stock,5.55,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,67.540001,3.751,4
US,SUNS,SUNS,stock,14.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,8.4,1.2,4
US,SUSA,SUSA,ETF,0.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,152.718201,1.278,4
US,SUSB,SUSB,ETF,4.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.995001,1.129,12
US,SUSC,SUSC,ETF,4.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,23.139999,1.031,12
US,SUSL,SUSL,ETF,0.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,132.220001,1.226,4
US,SUZ,SUZ,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,8.435,0.0,0
US,SVC,SVC,stock,2.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,1.745,0.04,4
US,SVOL,SVOL,ETF,24.17,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price,15.885,3.84,13
US,SWAN,SWAN,ETF,2.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,33.724998,0.945,4
US,SWK,SWK,stock,4.12,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,80.410004,3.31,4
US,SWKS,SWKS,stock,4.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,79.699997,3.54,5
US,SWP,SWP,ETF,6.86,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.91,1.983,4
US,SYF,SYF,stock,1.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,73.285004,1.2,4
US,SYFI,SYFI,ETF,6.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,35.804298,2.212,12
US,SYK,SYK,stock,1.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,315.075012,3.44,4
US,SYLD,SYLD,ETF,1.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,79.610001,1.465,4
US,SYY,SYY,stock,2.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,75.740196,2.16,4
US,T,T,stock,4.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.125,1.112,4
US,TAFI,TAFI,ETF,3.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,25.18,0.799,12
US,TAK,TAK,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,16.26,0.0,0
US,TAL,TAL,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,9.85,0.0,0
US,TAN,TAN,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,70.144997,0.0,0
US,TAP,TAP,stock,4.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,42.32,1.89,4
US,TAXE,TAXE,ETF,3.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.939999,1.98,13
US,TAXS,TAXS,ETF,1.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.209999,0.811,9
US,TAXX,TAXX,ETF,3.51,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,50.640202,1.778,12
US,TBF,TBF,ETF,2.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,24.684999,0.698,4
US,TBIL,TBIL,ETF,3.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,49.981998,1.934,12
US,TBLL,TBLL,ETF,3.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,105.555,4.025,12
US,TBT,TBT,ETF,2.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,36.115002,1.037,4
US,TBUX,TBUX,ETF,4.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,49.755501,2.425,13
US,TBX,TBX,ETF,3.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,,28.415001,0.866,4
US,TCHP,TCHP,ETF,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,51.990002,0.0,0
US,TCI,TCI,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,40.09,0.0,0
US,TCOM,TCOM,stock,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend,47.669998,0.0,0
