market,ticker,dividendYield,dividendPolicy,dividendSource,yieldStatus,reviewReason
US,TYO,2.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,U,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,UAL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,UBER,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,UBS,2.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UBT,4.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UCO,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,UCON,4.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UDI,2.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UDOW,1.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UDR,4.5,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UE,3.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UFPI,1.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UGL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,UHAL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,UHS,0.51,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UHT,7.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UI,0.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UITB,4.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UJB,3.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UL,3.91,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ULS,0.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ULST,4.29,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,ULTA,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,ULTI,40.1,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,ULTY,115.35,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,UMC,2.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UMH,5.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UMI,5.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UNG,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,UNH,2.32,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UNIY,5.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UNM,2.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UNP,2.0,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UPRO,0.69,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UPS,6.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,URA,4.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,URE,1.92,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,URI,0.77,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,URNM,2.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,URTH,1.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USB,3.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USCA,1.1,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USCL,1.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USD,0.24,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USFD,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,USFI,4.36,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USFR,4.27,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USG,27.12,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,USHY,6.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USIG,4.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USMC,0.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USMV,1.52,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USO,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,USOY,64.7,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,USPX,1.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USRT,2.59,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USSG,0.95,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UST,3.47,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USTB,4.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,USXF,0.83,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UTHR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,UTI,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,UYG,13.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,UYLD,4.79,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,V,0.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VAC,2.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VAL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,VALE,6.24,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VAW,1.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VB,1.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VBK,0.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VBR,1.75,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VCEB,4.31,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VCIT,4.77,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VCLT,5.55,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VCR,0.71,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VCSH,4.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VDC,2.1,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VDE,2.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VEA,2.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VEEV,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,VERX,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,VEU,2.62,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VFH,1.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VFLO,1.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VFMO,0.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VFS,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,VFVA,1.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VGIT,3.85,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VGK,2.77,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VGLT,4.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VGMS,4.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VGSH,3.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VGSR,3.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VGT,0.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VGUS,3.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VHT,1.68,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VICI,6.18,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VIG,1.48,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VIGI,2.13,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VIK,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,VIOG,0.82,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VIOO,1.16,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VIOV,1.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VIPS,4.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VIS,0.89,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VIV,4.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VKTX,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,VLO,1.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VLTO,0.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VLUE,1.46,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VMBS,4.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VMC,0.74,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VMI,0.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VNLA,4.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VNM,0.2,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VNO,2.23,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VNOM,5.14,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VNQ,3.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VNQI,4.69,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VNT,0.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VO,1.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VOD,3.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VOE,1.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VONE,1.0,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VONG,0.43,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VONV,1.64,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VOO,1.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VOOG,0.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VOOV,1.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VOT,0.63,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VOTE,0.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VOX,0.96,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VOYA,2.82,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VPL,2.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VPU,2.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VRAI,3.23,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VRE,1.69,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VRIG,4.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VRNS,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,VRP,6.3,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VRSK,1.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VRSN,1.04,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VRT,0.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VRTX,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,VSA,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,VSDB,4.0,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VSGX,2.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VSHY,6.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VSS,3.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VST,0.57,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VT,1.6,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTC,4.93,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTEB,3.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTES,2.77,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTHR,1.01,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTI,1.02,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTIP,3.59,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTMX,1.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTR,2.22,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTRS,2.94,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTV,1.87,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTWG,0.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTWO,1.07,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VTWV,1.56,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VUG,0.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VUSB,4.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VUSE,0.45,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VV,0.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VVV,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,VWO,2.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VWOB,5.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VXF,1.03,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VXUS,2.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VYM,2.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VYMI,3.4,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,VZ,5.67,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,W,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,WAB,0.53,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WAFU,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,WAL,2.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WAT,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,WBD,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,WBIG,1.34,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WBS,2.19,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WCC,0.51,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WCN,0.66,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WDAY,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,WDC,0.09,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WDS,2.73,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WEC,3.25,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WEEI,11.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WEEL,12.44,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WELL,1.37,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WES,8.21,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WEX,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,WF,0.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WFC,2.35,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WFG,0.97,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WFRD,0.98,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WGMI,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,WH,1.99,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WHLR,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,WHLRL,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,missing latest close price
US,WHR,6.06,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WING,0.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WINN,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,WIT,2.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WIX,,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,no recent dividend history; not confirmed no-dividend
US,WLK,1.8,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WM,1.58,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WMB,2.7,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WMG,2.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WMS,0.5,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WMT,0.81,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WNTR,128.27,dividend_review_required,yfinance_ttm_dividend_20260527,review_required,high dividend yield; verify special distribution or stale price
US,WPC,4.9,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WPM,0.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WPP,10.84,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WRB,2.78,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WSC,1.08,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WSM,1.33,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WSO,3.17,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WSR,2.41,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WST,0.28,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WTFC,1.38,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WTM,0.05,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
US,WTMY,3.76,dividend_confirmed,yfinance_ttm_dividend_20260527,ready,
